ID	Name_submitted	Overall_score	Name_matched_id	Name_matched	Name_score	Name_matched_rank	Author_submitted	Author_matched	Author_score	Canonical_author	Name_matched_accepted_family	Genus_submitted	Genus_matched	Genus_score	Specific_epithet_submitted	Specific_epithet_matched	Specific_epithet_score	Family_submitted	Family_matched	Family_score	Infraspecific_rank	Infraspecific_epithet_matched	Infraspecific_epithet_score	Infraspecific_rank_2	Infraspecific_epithet_2_matched	Infraspecific_epithet_2_score	Annotations	Unmatched_terms	Name_matched_url	Name_matched_lsid	Phonetic	Taxonomic_status	Accepted_name	Accepted_species	Accepted_name_author	Accepted_name_id	Accepted_name_rank	Accepted_name_url	Accepted_name_lsid	Accepted_family	Overall_score_order	Highertaxa_score_order	Source	Warnings
30	"'Fabaceae Calliandra nitida S. Watson'"	0.9	1655169	Fabaceae	1	family				Lindl.	Fabaceae							Fabaceae	Fabaceae	1								"'Calliandra nitida S. Watson"	http://www.tropicos.org/Name/42000184		Y	Accepted	Fabaceae		Lindl.	1655169	family	http://www.tropicos.org/Name/42000184		Fabaceae	1	1	tropicos	0
30	"'Fabaceae Calliandra nitida S. Watson'"	0.9	1362641	Fabaceae	1	family												Fabaceae	Fabaceae	1								"'Calliandra nitida S. Watson"	http://www.ildis.org		Y	Accepted	Fabaceae			1362641	family	http://www.ildis.org			2	2	ildis	0
30	"'Fabaceae Calliandra nitida S. Watson'"	0.9	1362641	Fabaceae	1	family												Fabaceae	Fabaceae	1								"'Calliandra nitida S. Watson"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Fabaceae			1362641	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
30	"'Fabaceae Calliandra nitida S. Watson'"	0.9	1362641	Fabaceae	1	family												Fabaceae	Fabaceae	1								"'Calliandra nitida S. Watson"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3803		Y	Accepted	Fabaceae			1362641	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3803			4	4	ncbi	0
30	"'Fabaceae Calliandra nitida S. Watson'"	0.84341268848788	1655047	Fagaceae	0.94341268848788	family				Dumort.	Fagaceae							Fabaceae	Fagaceae	0.875								"'Calliandra nitida S. Watson"	http://www.tropicos.org/Name/42000062			Accepted	Fagaceae		Dumort.	1655047	family	http://www.tropicos.org/Name/42000062		Fagaceae	5	5	tropicos	0
30	"'Fabaceae Calliandra nitida S. Watson'"	0.84341268848788	1148141	Fagaceae	0.94341268848788	family												Fabaceae	Fagaceae	0.875								"'Calliandra nitida S. Watson"	http://www.theplantlist.org/tpl1.1/search?q=Fagaceae			Accepted	Fagaceae			1148141	family	http://www.theplantlist.org/tpl1.1/search?q=Fagaceae			6	6	tpl	0
30	"'Fabaceae Calliandra nitida S. Watson'"	0.84341268848788	1148141	Fagaceae	0.94341268848788	family												Fabaceae	Fagaceae	0.875								"'Calliandra nitida S. Watson"	http://plants.usda.gov/java/nameSearch			Accepted	Fagaceae			1148141	family	http://plants.usda.gov/java/nameSearch			7	7	usda	0
30	"'Fabaceae Calliandra nitida S. Watson'"	0.84341268848788	1148141	Fagaceae	0.94341268848788	family												Fabaceae	Fagaceae	0.875								"'Calliandra nitida S. Watson"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3503			Accepted	Fagaceae			1148141	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3503			8	8	ncbi	0
30	"'Fabaceae Calliandra nitida S. Watson'"	0.67149326622765	1904076	Fucaceae	0.77149326622765	family					Fucaceae							Fabaceae	Fucaceae	0.75								"'Calliandra nitida S. Watson"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3010			Accepted	Fucaceae			1904076	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3010		Fucaceae	9	9	ncbi	0
30	"'Fabaceae Calliandra nitida S. Watson'"	0.67149326622765	1896374	Ficaceae	0.77149326622765	family				"Bercht. & J. Presl"	Ficaceae							Fabaceae	Ficaceae	0.75								"'Calliandra nitida S. Watson"	http://www.tropicos.org/Name/100353631			"No opinion"									10	10	tropicos	0
30	"'Fabaceae Calliandra nitida S. Watson'"	0.67149326622765	1904076	Fucaceae	0.77149326622765	family					Fucaceae							Fabaceae	Fucaceae	0.75								"'Calliandra nitida S. Watson"	http://www.tropicos.org/Name/100371040			"No opinion"									11	11	tropicos	0
31	"'Lejeuneaceae Aureolejeunea aurifera R. M. Schust.'"	0.9	1148234	Lejeuneaceae	1	family												Lejeuneaceae	Lejeuneaceae	1								"'Aureolejeunea aurifera R. M. Schust."	http://www.theplantlist.org/tpl1.1/search?q=Lejeuneaceae		Y	Accepted	Lejeuneaceae			1148234	family	http://www.theplantlist.org/tpl1.1/search?q=Lejeuneaceae			1	1	tpl	0
31	"'Lejeuneaceae Aureolejeunea aurifera R. M. Schust.'"	0.9	1148234	Lejeuneaceae	1	family												Lejeuneaceae	Lejeuneaceae	1								"'Aureolejeunea aurifera R. M. Schust."	http://plants.usda.gov/java/nameSearch		Y	Accepted	Lejeuneaceae			1148234	family	http://plants.usda.gov/java/nameSearch			2	2	usda	0
31	"'Lejeuneaceae Aureolejeunea aurifera R. M. Schust.'"	0.9	1148234	Lejeuneaceae	1	family												Lejeuneaceae	Lejeuneaceae	1								"'Aureolejeunea aurifera R. M. Schust."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=65055		Y	Accepted	Lejeuneaceae			1148234	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=65055			3	3	ncbi	0
31	"'Lejeuneaceae Aureolejeunea aurifera R. M. Schust.'"	0.9	1578168	Lejeuneaceae	1	family				Cas.-Gil	Lejeuneaceae							Lejeuneaceae	Lejeuneaceae	1								"'Aureolejeunea aurifera R. M. Schust."	http://www.tropicos.org/Name/35002565		Y	"No opinion"									4	4	tropicos	0
32	"'Euphorbiaceae Chondrostylis bancana Boerl.'"	0.9	1655221	Euphorbiaceae	1	family				Juss.	Euphorbiaceae							Euphorbiaceae	Euphorbiaceae	1								"'Chondrostylis bancana Boerl."	http://www.tropicos.org/Name/42000236		Y	Accepted	Euphorbiaceae		Juss.	1655221	family	http://www.tropicos.org/Name/42000236		Euphorbiaceae	1	1	tropicos	0
32	"'Euphorbiaceae Chondrostylis bancana Boerl.'"	0.9	1148134	Euphorbiaceae	1	family												Euphorbiaceae	Euphorbiaceae	1								"'Chondrostylis bancana Boerl."	http://www.theplantlist.org/tpl1.1/search?q=Euphorbiaceae		Y	Accepted	Euphorbiaceae			1148134	family	http://www.theplantlist.org/tpl1.1/search?q=Euphorbiaceae			2	2	tpl	0
32	"'Euphorbiaceae Chondrostylis bancana Boerl.'"	0.9	1148134	Euphorbiaceae	1	family												Euphorbiaceae	Euphorbiaceae	1								"'Chondrostylis bancana Boerl."	http://plants.usda.gov/java/nameSearch		Y	Accepted	Euphorbiaceae			1148134	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
32	"'Euphorbiaceae Chondrostylis bancana Boerl.'"	0.9	1148134	Euphorbiaceae	1	family												Euphorbiaceae	Euphorbiaceae	1								"'Chondrostylis bancana Boerl."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3977		Y	Accepted	Euphorbiaceae			1148134	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3977			4	4	ncbi	0
32	"'Euphorbiaceae Chondrostylis bancana Boerl.'"	0.81844878136587	1148135	Euphroniaceae	0.91844878136587	family												Euphorbiaceae	Euphroniaceae	0.84615384615385								"'Chondrostylis bancana Boerl."	http://www.theplantlist.org/tpl1.1/search?q=Euphroniaceae			Accepted	Euphroniaceae			1148135	family	http://www.theplantlist.org/tpl1.1/search?q=Euphroniaceae			5	5	tpl	0
32	"'Euphorbiaceae Chondrostylis bancana Boerl.'"	0.81844878136587	1148135	Euphroniaceae	0.91844878136587	family												Euphorbiaceae	Euphroniaceae	0.84615384615385								"'Chondrostylis bancana Boerl."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=171640			Accepted	Euphroniaceae			1148135	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=171640			6	6	ncbi	0
32	"'Euphorbiaceae Chondrostylis bancana Boerl.'"	0.81844878136587	1801751	Euphroniaceae	0.91844878136587	family				Marc.-Berti	Euphroniaceae							Euphorbiaceae	Euphroniaceae	0.84615384615385								"'Chondrostylis bancana Boerl."	http://www.tropicos.org/Name/50324421			"No opinion"									7	7	tropicos	0
33	"'Brachytheciaceae Eurhynchium afrostrigosum (Müll. Hal. ) Paris'"	0.9	1578228	Brachytheciaceae	1	family				Schimp.	Brachytheciaceae							Brachytheciaceae	Brachytheciaceae	1								"'Eurhynchium afrostrigosum (Müll. Hal. ) Paris"	http://www.tropicos.org/Name/35002626		Y	Accepted	Brachytheciaceae		Schimp.	1578228	family	http://www.tropicos.org/Name/35002626		Brachytheciaceae	1	1	tropicos	0
33	"'Brachytheciaceae Eurhynchium afrostrigosum (Müll. Hal. ) Paris'"	0.9	1147991	Brachytheciaceae	1	family												Brachytheciaceae	Brachytheciaceae	1								"'Eurhynchium afrostrigosum (Müll. Hal. ) Paris"	http://www.theplantlist.org/tpl1.1/search?q=Brachytheciaceae		Y	Accepted	Brachytheciaceae			1147991	family	http://www.theplantlist.org/tpl1.1/search?q=Brachytheciaceae			2	2	tpl	0
33	"'Brachytheciaceae Eurhynchium afrostrigosum (Müll. Hal. ) Paris'"	0.9	1147991	Brachytheciaceae	1	family												Brachytheciaceae	Brachytheciaceae	1								"'Eurhynchium afrostrigosum (Müll. Hal. ) Paris"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Brachytheciaceae			1147991	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
33	"'Brachytheciaceae Eurhynchium afrostrigosum (Müll. Hal. ) Paris'"	0.9	1147991	Brachytheciaceae	1	family												Brachytheciaceae	Brachytheciaceae	1								"'Eurhynchium afrostrigosum (Müll. Hal. ) Paris"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=37421		Y	Accepted	Brachytheciaceae			1147991	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=37421			4	4	ncbi	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.9	1655341	Poaceae	1	family				Barnhart	Poaceae							Poaceae	Poaceae	1								"'Ottochloa arnottiana (Steud. ) Dandy"	http://www.tropicos.org/Name/42000357		Y	Accepted	Poaceae		Barnhart	1655341	family	http://www.tropicos.org/Name/42000357		Poaceae	1	1	tropicos	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.9	1148393	Poaceae	1	family												Poaceae	Poaceae	1								"'Ottochloa arnottiana (Steud. ) Dandy"	http://www.theplantlist.org/tpl1.1/search?q=Poaceae		Y	Accepted	Poaceae			1148393	family	http://www.theplantlist.org/tpl1.1/search?q=Poaceae			2	2	tpl	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.9	1148393	Poaceae	1	family												Poaceae	Poaceae	1								"'Ottochloa arnottiana (Steud. ) Dandy"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Poaceae			1148393	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.9	1148393	Poaceae	1	family												Poaceae	Poaceae	1								"'Ottochloa arnottiana (Steud. ) Dandy"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4479		Y	Accepted	Poaceae			1148393	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4479			4	4	ncbi	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.9	1736662	Poaceae	1	family				Caruel	Poaceae							Poaceae	Poaceae	1								"'Ottochloa arnottiana (Steud. ) Dandy"	http://www.tropicos.org/Name/50181957		Y	"No opinion"									5	5	tropicos	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.72523657116296	1998117	Psoraceae	0.82523657116296	family												Poaceae	Psoraceae	0.77777777777778								"'Ottochloa arnottiana (Steud. ) Dandy"	http://plants.usda.gov/java/nameSearch			Accepted	Psoraceae			1998117	family	http://plants.usda.gov/java/nameSearch			6	6	usda	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.72523657116296	1998117	Psoraceae	0.82523657116296	family												Poaceae	Psoraceae	0.77777777777778								"'Ottochloa arnottiana (Steud. ) Dandy"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=258890			Accepted	Psoraceae			1998117	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=258890			7	7	ncbi	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.72523657116296	1896697	Podoaceae	0.82523657116296	family				"Baill. ex Franch."	Podoaceae							Poaceae	Podoaceae	0.77777777777778								"'Ottochloa arnottiana (Steud. ) Dandy"	http://www.tropicos.org/Name/100353988			"No opinion"									8	8	tropicos	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.72523657116296	1896708	Pothaceae	0.82523657116296	family				Raf.	Pothaceae							Poaceae	Pothaceae	0.77777777777778								"'Ottochloa arnottiana (Steud. ) Dandy"	http://www.tropicos.org/Name/100353999			"No opinion"									9	9	tropicos	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.72523657116296	1913975	Psoraceae	0.82523657116296	family				Zahlbr.	Psoraceae							Poaceae	Psoraceae	0.77777777777778								"'Ottochloa arnottiana (Steud. ) Dandy"	http://www.tropicos.org/Name/100386627			"No opinion"									10	10	tropicos	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.67149326622765	1794463	Peraceae	0.77149326622765	family				Klotzsch	Peraceae							Poaceae	Peraceae	0.75								"'Ottochloa arnottiana (Steud. ) Dandy"	http://www.tropicos.org/Name/50308055			Accepted	Peraceae		Klotzsch	1794463	family	http://www.tropicos.org/Name/50308055		Peraceae	11	11	tropicos	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.67149326622765	1148362	Peraceae	0.77149326622765	family												Poaceae	Peraceae	0.75								"'Ottochloa arnottiana (Steud. ) Dandy"	http://www.theplantlist.org/tpl1.1/search?q=Peraceae			Accepted	Peraceae			1148362	family	http://www.theplantlist.org/tpl1.1/search?q=Peraceae			12	12	tpl	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.67149326622765	1148362	Peraceae	0.77149326622765	family												Poaceae	Peraceae	0.75								"'Ottochloa arnottiana (Steud. ) Dandy"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=629717			Accepted	Peraceae			1148362	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=629717			13	13	ncbi	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.67149326622765	1655401	Pinaceae	0.77149326622765	family				"Spreng. ex Rudolphi"	Pinaceae							Poaceae	Pinaceae	0.75								"'Ottochloa arnottiana (Steud. ) Dandy"	http://www.tropicos.org/Name/42000417			Accepted	Pinaceae		"Spreng. ex Rudolphi"	1655401	family	http://www.tropicos.org/Name/42000417		Pinaceae	14	14	tropicos	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.67149326622765	1148380	Pinaceae	0.77149326622765	family												Poaceae	Pinaceae	0.75								"'Ottochloa arnottiana (Steud. ) Dandy"	http://www.theplantlist.org/tpl1.1/search?q=Pinaceae			Accepted	Pinaceae			1148380	family	http://www.theplantlist.org/tpl1.1/search?q=Pinaceae			15	15	tpl	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.67149326622765	1148380	Pinaceae	0.77149326622765	family												Poaceae	Pinaceae	0.75								"'Ottochloa arnottiana (Steud. ) Dandy"	http://plants.usda.gov/java/nameSearch			Accepted	Pinaceae			1148380	family	http://plants.usda.gov/java/nameSearch			16	16	usda	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.67149326622765	1148380	Pinaceae	0.77149326622765	family												Poaceae	Pinaceae	0.75								"'Ottochloa arnottiana (Steud. ) Dandy"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3318			Accepted	Pinaceae			1148380	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3318			17	17	ncbi	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.67149326622765	1758709	Pinaceae	0.77149326622765	family				Lindl.	Pinaceae							Poaceae	Pinaceae	0.75								"'Ottochloa arnottiana (Steud. ) Dandy"	http://www.tropicos.org/Name/50229909			"No opinion"									18	18	tropicos	0
34	"'Poaceae Ottochloa arnottiana (Steud. ) Dandy'"	0.67149326622765	1896720	Pyraceae	0.77149326622765	family				Vest	Pyraceae							Poaceae	Pyraceae	0.75								"'Ottochloa arnottiana (Steud. ) Dandy"	http://www.tropicos.org/Name/100354011			"No opinion"									19	19	tropicos	0
35	"'Proteaceae Banksia menziesii R. Br.'"	0.9	1655171	Proteaceae	1	family				Juss.	Proteaceae							Proteaceae	Proteaceae	1								"'Banksia menziesii R. Br."	http://www.tropicos.org/Name/42000186		Y	Accepted	Proteaceae		Juss.	1655171	family	http://www.tropicos.org/Name/42000186		Proteaceae	1	1	tropicos	0
35	"'Proteaceae Banksia menziesii R. Br.'"	0.9	1148409	Proteaceae	1	family												Proteaceae	Proteaceae	1								"'Banksia menziesii R. Br."	http://www.theplantlist.org/tpl1.1/search?q=Proteaceae		Y	Accepted	Proteaceae			1148409	family	http://www.theplantlist.org/tpl1.1/search?q=Proteaceae			2	2	tpl	0
35	"'Proteaceae Banksia menziesii R. Br.'"	0.9	1148409	Proteaceae	1	family												Proteaceae	Proteaceae	1								"'Banksia menziesii R. Br."	http://plants.usda.gov/java/nameSearch		Y	Accepted	Proteaceae			1148409	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
35	"'Proteaceae Banksia menziesii R. Br.'"	0.9	1148409	Proteaceae	1	family												Proteaceae	Proteaceae	1								"'Banksia menziesii R. Br."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4328		Y	Accepted	Proteaceae			1148409	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4328			4	4	ncbi	0
35	"'Proteaceae Banksia menziesii R. Br.'"	0.76164033994183	1903639	Pluteaceae	0.86164033994183	family					Pluteaceae							Proteaceae	Pluteaceae	0.8								"'Banksia menziesii R. Br."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=36657			Accepted	Pluteaceae			1903639	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=36657		Pluteaceae	5	5	ncbi	0
35	"'Proteaceae Banksia menziesii R. Br.'"	0.76164033994183	1903639	Pluteaceae	0.86164033994183	family					Pluteaceae							Proteaceae	Pluteaceae	0.8								"'Banksia menziesii R. Br."	http://www.tropicos.org/Name/100370594			"No opinion"									6	6	tropicos	0
35	"'Proteaceae Banksia menziesii R. Br.'"	0.76164033994183	1896708	Pothaceae	0.86164033994183	family				Raf.	Pothaceae							Proteaceae	Pothaceae	0.8								"'Banksia menziesii R. Br."	http://www.tropicos.org/Name/100353999			"No opinion"									7	7	tropicos	0
36	"'Primulaceae Geissanthus scrobiculatus (Cuatrec. ) Pipoly'"	0.9	1655142	Primulaceae	1	family				"Batsch ex Borkh."	Primulaceae							Primulaceae	Primulaceae	1								"'Geissanthus scrobiculatus (Cuatrec. ) Pipoly"	http://www.tropicos.org/Name/42000157		Y	Accepted	Primulaceae		"Batsch ex Borkh."	1655142	family	http://www.tropicos.org/Name/42000157		Primulaceae	1	1	tropicos	0
36	"'Primulaceae Geissanthus scrobiculatus (Cuatrec. ) Pipoly'"	0.9	1148407	Primulaceae	1	family												Primulaceae	Primulaceae	1								"'Geissanthus scrobiculatus (Cuatrec. ) Pipoly"	http://www.theplantlist.org/tpl1.1/search?q=Primulaceae		Y	Accepted	Primulaceae			1148407	family	http://www.theplantlist.org/tpl1.1/search?q=Primulaceae			2	2	tpl	0
36	"'Primulaceae Geissanthus scrobiculatus (Cuatrec. ) Pipoly'"	0.9	1148407	Primulaceae	1	family												Primulaceae	Primulaceae	1								"'Geissanthus scrobiculatus (Cuatrec. ) Pipoly"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Primulaceae			1148407	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
36	"'Primulaceae Geissanthus scrobiculatus (Cuatrec. ) Pipoly'"	0.9	1148407	Primulaceae	1	family												Primulaceae	Primulaceae	1								"'Geissanthus scrobiculatus (Cuatrec. ) Pipoly"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4335		Y	Accepted	Primulaceae			1148407	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4335			4	4	ncbi	0
37	"'LECYTHIDACEAE Couratari fagifolia'"	0.9	1655090	Lecythidaceae	1	family				"A. Rich."	Lecythidaceae							Lecythidaceae	Lecythidaceae	1								"'Couratari fagifolia"	http://www.tropicos.org/Name/42000105		Y	Accepted	Lecythidaceae		"A. Rich."	1655090	family	http://www.tropicos.org/Name/42000105		Lecythidaceae	1	1	tropicos	0
37	"'LECYTHIDACEAE Couratari fagifolia'"	0.9	1148232	Lecythidaceae	1	family												Lecythidaceae	Lecythidaceae	1								"'Couratari fagifolia"	http://www.theplantlist.org/tpl1.1/search?q=Lecythidaceae		Y	Accepted	Lecythidaceae			1148232	family	http://www.theplantlist.org/tpl1.1/search?q=Lecythidaceae			2	2	tpl	0
37	"'LECYTHIDACEAE Couratari fagifolia'"	0.9	1148232	Lecythidaceae	1	family												Lecythidaceae	Lecythidaceae	1								"'Couratari fagifolia"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Lecythidaceae			1148232	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
38	"'Geraniaceae Erodium moranense Willd. ex Kunth'"	0.9	1655253	Geraniaceae	1	family				Juss.	Geraniaceae							Geraniaceae	Geraniaceae	1								"'Erodium moranense Willd. ex Kunth"	http://www.tropicos.org/Name/42000268		Y	Accepted	Geraniaceae		Juss.	1655253	family	http://www.tropicos.org/Name/42000268		Geraniaceae	1	1	tropicos	0
38	"'Geraniaceae Erodium moranense Willd. ex Kunth'"	0.9	1148155	Geraniaceae	1	family												Geraniaceae	Geraniaceae	1								"'Erodium moranense Willd. ex Kunth"	http://www.theplantlist.org/tpl1.1/search?q=Geraniaceae		Y	Accepted	Geraniaceae			1148155	family	http://www.theplantlist.org/tpl1.1/search?q=Geraniaceae			2	2	tpl	0
38	"'Geraniaceae Erodium moranense Willd. ex Kunth'"	0.9	1148155	Geraniaceae	1	family												Geraniaceae	Geraniaceae	1								"'Erodium moranense Willd. ex Kunth"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Geraniaceae			1148155	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
